"charge_amount","currency","membership_id","description_event","discount","status","message","transaction_date","triggered_by","payment_method"
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-20 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-20 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-20 00:00:00",system,PaymentCard
"999",USD,174,membership additional service,0,Success,Success,"2022-09-21 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-21 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-21 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-21 00:00:00",system,PaymentCard
"15780",USD,218,membership payment,0,Success,Success,"2022-09-22 00:00:00",system,PaymentCard
"1497",USD,288,membership payment,0,Success,Success,"2022-09-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-09-22 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-22 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-22 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-22 00:00:00",system,PaymentCard
"1896",GBP,143,membership payment,0,Success,Success,"2022-09-22 00:00:00",system,PaymentCard
"1497",USD,270,membership payment,0,Success,Success,"2022-09-22 00:00:00",system,PaymentCard
"2997",USD,219,membership payment,0,Success,Success,"2022-09-23 00:00:00",system,PaymentCard
"1497",USD,289,membership payment,0,Success,Success,"2022-09-23 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-23 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-23 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-23 00:00:00",system,PaymentCard
"2997",USD,74,membership payment,0,Success,Success,"2022-09-24 00:00:00",system,PaymentCard
"1497",USD,221,membership payment,0,Success,Success,"2022-09-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-09-24 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-24 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-24 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-24 00:00:00",system,PaymentCard
"2997",USD,15,membership payment,0,Success,Success,"2022-09-25 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-25 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-25 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-25 00:00:00",system,PaymentCard
"1000",USD,239,membership additional service,0,Success,Success,"2022-09-25 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-26 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-26 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-26 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-09-26 00:00:00",staff,PaymentCard
"1497",USD,267,membership payment,0,Success,Success,"2022-09-27 00:00:00",system,PaymentCard
"8997",USD,271,membership payment,0,Success,Success,"2022-09-27 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-27 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-27 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-27 00:00:00",system,PaymentCard
"1497",USD,163,membership payment,0,Success,Success,"2022-09-28 00:00:00",system,PaymentCard
"44000",USD,272,membership payment,0,Success,Success,"2022-09-28 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-28 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-28 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-28 00:00:00",system,PaymentCard
"1497",USD,269,membership payment,0,Failed,Your card number is incorrect.,"2022-09-28 00:00:00",system,PaymentCard
"499",USD,280,membership payment,0,Success,Success,"2022-09-29 00:00:00",system,PaymentCard
"19375",USD,113,membership payment,0,Success,Success,"2022-09-29 00:00:00",staff,PaymentCard
"1497",USD,269,membership payment,0,Success,Success,"2022-09-29 00:00:00",system,PaymentCard
"9219.96",USD,290,membership payment,0,Success,Success,"2022-09-29 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Invalid account.,"2022-09-29 00:00:00",system,PaymentCard
"499",USD,291,membership payment,0,Success,Success,"2022-09-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Success,Success,"2022-09-30 00:00:00",system,PaymentCard
"499",USD,288,membership payment,0,Success,Success,"2022-09-30 00:00:00",staff,PaymentCard
"1497",USD,202,membership payment,0,Success,Success,"2022-09-30 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-09-30 00:00:00",system,PaymentCard
"1497",USD,273,membership payment,0,Success,Success,"2022-09-30 00:00:00",system,PaymentCard
"1497",USD,120,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"4530",EUR,154,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"15000",USD,171,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"30000",USD,225,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-10-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-10-02 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-02 00:00:00",system,PaymentCard
"2997",USD,174,membership payment,0,Success,Success,"2022-10-03 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2022-10-03 00:00:00",system,PaymentCard
"5394",USD,158,membership payment,0,Success,Success,"2022-10-04 00:00:00",system,PaymentCard
"1497",USD,274,membership payment,0,Success,Success,"2022-10-04 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-04 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2022-10-04 00:00:00",system,PaymentCard
"2997",USD,238,membership payment,0,Success,Success,"2022-10-05 00:00:00",system,PaymentCard
"5394",USD,256,membership payment,0,Failed,NULL,"2022-10-05 00:00:00",system,PaymentCard
"46800",USD,292,membership payment,0,Success,Success,"2022-10-05 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-05 00:00:00",system,PaymentCard
"1497",USD,257,membership payment,0,Success,Success,"2022-10-05 00:00:00",system,PaymentCard
"1500",USD,239,membership payment,0,Success,Success,"2022-10-05 00:00:00",system,PaymentCard
"2375",USD,211,membership additional service,0,Success,Success,"2022-10-05 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Failed,Your card has insufficient funds.,"2022-10-06 00:00:00",system,PaymentCard
"499",USD,286,membership payment,0,Failed,Your card has insufficient funds.,"2022-10-06 00:00:00",system,PaymentCard
"499",USD,286,membership payment,0,Success,Success,"2022-10-06 00:00:00",system,PaymentCard
"8997",USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,"2022-10-06 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Failed,Your card has insufficient funds.,"2022-10-06 00:00:00",system,PaymentCard
"499",USD,275,membership payment,0,Success,Success,"2022-10-06 00:00:00",system,PaymentCard
"1500",USD,276,membership payment,0,Success,Success,"2022-10-06 00:00:00",system,PaymentCard
"2999",USD,243,membership payment,0,Success,Success,"2022-10-06 00:00:00",system,PaymentCard
"1497",USD,258,membership payment,0,Success,Success,"2022-10-07 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Failed,Your card has insufficient funds.,"2022-10-07 00:00:00",system,PaymentCard
"10788",USD,224,membership payment,0,Success,Success,"2022-10-08 00:00:00",system,PaymentCard
"499",USD,287,membership additional service,0,Success,Success,"2022-10-08 00:00:00",system,PaymentCard
"499",USD,265,membership payment,0,Success,Success,"2022-10-08 00:00:00",system,PaymentCard
"499",USD,175,membership payment,0,Success,Success,"2022-10-09 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-10-10 00:00:00",system,PaymentCard
"2997",USD,293,membership payment,0,Success,Success,"2022-10-10 00:00:00",system,PaymentCard
"2247.5",USD,253,membership payment,0,Success,Success,"2022-10-11 00:00:00",system,PaymentCard
"18000",USD,240,membership payment,0,Success,Success,"2022-10-11 00:00:00",system,PaymentCard
"999",USD,277,membership payment,0,Success,Success,"2022-10-12 00:00:00",system,PaymentCard
"1497",USD,222,membership payment,0,Success,Success,"2022-10-13 00:00:00",system,PaymentCard
"1497",USD,155,membership payment,0,Success,Success,"2022-10-13 00:00:00",system,PaymentCard
"1497",USD,201,membership payment,0,Success,Success,"2022-10-14 00:00:00",system,PaymentCard
"499",USD,287,membership payment,0,Success,Success,"2022-10-14 00:00:00",system,PaymentCard
"1497",USD,7,membership payment,0,Success,Success,"2022-10-15 00:00:00",system,PaymentCard
"1497",USD,12,membership payment,0,Success,Success,"2022-10-15 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-10-17 00:00:00",system,PaymentCard
"2997",USD,227,membership payment,0,Success,Success,"2022-10-18 00:00:00",system,PaymentCard
"1497",USD,228,membership payment,0,Success,Success,"2022-10-18 00:00:00",system,PaymentCard
"1497",USD,185,membership payment,0,Success,Success,"2022-10-19 00:00:00",system,PaymentCard
"1497",USD,96,membership payment,0,Success,Success,"2022-10-20 00:00:00",system,PaymentCard
"1497",USD,84,membership payment,0,Success,Success,"2022-10-20 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-10-20 00:00:00",system,PaymentCard
"1497",USD,278,membership payment,0,Success,Success,"2022-10-20 00:00:00",system,PaymentCard
"1497",USD,279,membership payment,0,Success,Success,"2022-10-21 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-10-22 00:00:00",system,PaymentCard
"1497",USD,86,membership payment,0,Success,Success,"2022-10-23 00:00:00",system,PaymentCard
"1497",USD,105,membership payment,0,Success,Success,"2022-10-23 00:00:00",system,PaymentCard
"1497",USD,242,membership payment,0,Success,Success,"2022-10-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-10-24 00:00:00",system,PaymentCard
"499",USD,88,membership additional service,0,Success,Success,"2022-10-24 00:00:00",system,PaymentCard
"1497",USD,294,membership payment,0,Success,Success,"2022-10-24 00:00:00",system,PaymentCard
"499",USD,286,membership additional service,0,Success,Success,"2022-10-25 00:00:00",system,PaymentCard
"21915",DKK,161,membership payment,0,Success,Success,"2022-10-25 00:00:00",system,PaymentCard
"499",USD,88,membership additional service,0,Success,Success,"2022-10-27 00:00:00",system,PaymentCard
"499",USD,280,membership payment,0,Success,Success,"2022-10-29 00:00:00",system,PaymentCard
"1497",USD,291,membership payment,0,Success,Success,"2022-10-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-10-30 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-10-30 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-10-31 00:00:00",system,PaymentCard
"1497",USD,295,membership payment,0,Success,Success,"2022-10-31 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-10-31 00:00:00",system,PaymentCard
"12495",USD,6,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"22477.5",DKK,103,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"22312.5",DKK,110,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"150000",DKK,111,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"2997",USD,142,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"2409",EUR,148,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"1497",USD,209,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"8997",USD,214,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-11-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-11-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-11-02 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-11-02 00:00:00",system,PaymentCard
"1497",USD,229,membership payment,0,Success,Success,"2022-11-03 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-11-03 00:00:00",system,PaymentCard
